
cnfs/200/exemple-200-400.cnf
0,039
0,023
0,023
0,024
0,024
0,027
0,028
0,020
0,016
0,028
0,023
0,020
0,028
0,018
0,027
0,023
0,024
0,024
0,022
0,019
0,024
0,020
0,023
0,023
0,019
0,024
0,023
0,023
0,028
0,027
0,027
0,027
0,024
0,020
0,016
0,018
0,024
0,028
0,020
0,019
0,027
0,024
0,028
0,024
0,023
0,023
0,023
0,019
0,023
0,023
0,016
0,027
0,027
0,027
0,020
0,028
0,024
0,027
0,019
0,020
0,020
0,023
0,019
0,024
0,025
0,026
0,028
0,027
0,024
0,026
0,010
0,022
0,012
0,023
0,022
0,027
0,027
0,027
0,023
0,023
0,027
0,027
0,019
0,027
0,024
0,027
0,024
0,024
0,020
0,024
0,023
0,019
0,016
0,023
0,027
0,016
0,020
0,019
0,023
0,027

cnfs/200/exemple-200-410.cnf
0,020
0,016
0,022
0,020
0,016
0,023
0,024
0,019
0,024
0,020
0,027
0,023
0,020
0,023
0,027
0,022
0,020
0,022
0,023
0,023
0,027
0,012
0,024
0,022
0,027
0,023
0,028
0,027
0,019
0,023
0,024
0,023
0,020
0,023
0,022
0,020
0,020
0,019
0,027
0,024
0,024
0,028
0,022
0,023
0,019
0,024
0,023
0,023
0,020
0,024
0,028
0,027
0,027
0,027
0,020
0,020
0,027
0,027
0,025
0,022
0,027
0,027
0,026
0,027
0,020
0,028
0,019
0,019
0,024
0,026
0,027
0,012
0,023
0,019
0,027
0,025
0,024
0,027
0,015
0,020
0,024
0,020
0,023
0,027
0,027
0,020
0,023
0,019
0,019
0,024
0,027
0,021
0,024
0,027
0,018
0,019
0,028
0,028
0,027
0,028

cnfs/200/exemple-200-420.cnf
0,028
0,016
0,013
0,023
0,028
0,019
0,024
0,024
0,024
0,025
0,023
0,021
0,023
0,028
0,024
0,024
0,018
0,020
0,028
0,021
0,023
0,024
0,024
0,024
0,024
0,022
0,023
0,027
0,024
0,023
0,024
0,020
0,028
0,020
0,028
0,027
0,023
0,020
0,023
0,020
0,019
0,019
0,028
0,028
0,028
0,023
0,024
0,023
0,028
0,023
0,029
0,015
0,027
0,025
0,024
0,024
0,028
0,024
0,022
0,027
0,024
0,028
0,029
0,024
0,024
0,019
0,028
0,028
0,023
0,024
0,027
0,022
0,023
0,019
0,019
0,023
0,028
0,027
0,028
0,023
0,025
0,028
0,028
0,016
0,021
0,029
0,023
0,028
0,025
0,028
0,029
0,027
0,023
0,027
0,021
0,023
0,027
0,020
0,028
0,023

cnfs/200/exemple-200-430.cnf
0,028
0,028
0,020
0,020
0,024
0,023
0,020
0,023
0,028
0,028
0,024
0,022
0,025
0,017
0,024
0,023
0,027
0,022
0,020
0,024
0,016
0,023
0,028
0,023
0,019
0,022
0,024
0,024
0,024
0,019
0,023
0,028
0,023
0,023
0,024
0,024
0,024
0,024
0,024
0,020
0,027
0,019
0,016
0,024
0,020
0,020
0,018
0,028
0,020
0,024
0,021
0,028
0,014
0,019
0,029
0,024
0,023
0,016
0,024
0,020
0,023
0,027
0,023
0,028
0,027
0,024
0,023
0,028
0,019
0,028
0,023
0,024
0,024
0,020
0,019
0,024
0,024
0,024
0,020
0,027
0,020
0,023
0,024
0,020
0,028
0,028
0,024
0,016
0,027
0,020
0,028
0,027
0,019
0,025
0,024
0,023
0,028
0,023
0,020
0,024

cnfs/200/exemple-200-440.cnf
0,024
0,024
0,024
0,028
0,023
0,028
0,028
0,019
0,024
0,024
0,025
0,028
0,028
0,027
0,028
0,028
0,023
0,020
0,024
0,024
0,020
0,028
0,024
0,028
0,024
0,028
0,023
0,028
0,023
0,016
0,025
0,023
0,028
0,024
0,023
0,023
0,028
0,020
0,024
0,024
0,023
0,027
0,023
0,018
0,019
0,028
0,024
0,024
0,024
0,029
0,016
0,022
0,023
0,020
0,018
0,020
0,025
0,024
0,023
0,027
0,028
0,019
0,023
0,029
0,028
0,020
0,028
0,024
0,024
0,019
0,023
0,028
0,020
0,028
0,025
0,024
0,023
0,018
0,020
0,020
0,028
0,024
0,028
0,019
0,020
0,024
0,024
0,028
0,028
0,024
0,024
0,023
0,023
0,023
0,028
0,023
0,024
0,027
0,028
0,024

cnfs/200/exemple-200-450.cnf
0,020
0,023
0,028
0,019
0,023
0,026
0,027
0,028
0,028
0,017
0,027
0,028
0,029
0,024
0,024
0,028
0,017
0,019
0,019
0,023
0,020
0,024
0,027
0,020
0,028
0,028
0,024
0,024
0,020
0,027
0,019
0,029
0,024
0,024
0,020
0,020
0,017
0,020
0,024
0,028
0,028
0,024
0,024
0,030
0,027
0,020
0,024
0,028
0,024
0,029
0,024
0,023
0,023
0,023
0,021
0,023
0,024
0,029
0,024
0,024
0,024
0,024
0,017
0,027
0,023
0,023
0,020
0,016
0,025
0,024
0,029
0,028
0,024
0,028
0,024
0,029
0,024
0,028
0,024
0,024
0,020
0,021
0,019
0,017
0,023
0,025
0,023
0,021
0,027
0,024
0,028
0,028
0,028
0,029
0,024
0,028
0,022
0,028
0,028
0,028

cnfs/200/exemple-200-460.cnf
0,025
0,023
0,027
0,022
0,024
0,021
0,028
0,028
0,028
0,024
0,023
0,023
0,014
0,027
0,022
0,023
0,023
0,028
0,024
0,021
0,017
0,028
0,026
0,021
0,023
0,022
0,019
0,020
0,028
0,029
0,024
0,020
0,014
0,019
0,027
0,024
0,021
0,016
0,024
0,024
0,014
0,028
0,028
0,024
0,016
0,028
0,020
0,028
0,020
0,020
0,027
0,024
0,024
0,023
0,028
0,020
0,027
0,028
0,024
0,020
0,023
0,028
0,019
0,024
0,028
0,028
0,014
0,028
0,023
0,023
0,024
0,024
0,020
0,016
0,027
0,023
0,028
0,023
0,028
0,028
0,028
0,020
0,023
0,024
0,024
0,028
0,019
0,024
0,023
0,020
0,023
0,023
0,024
0,028
0,016
0,025
0,024
0,024
0,022
0,027

cnfs/200/exemple-200-470.cnf
0,019
