2000
0,388
5,542
0,296
1,375
0,440
1,815
0,112
1,557
2,771
0,379
2,991
0,162
4,290
1,865
0,077
1,645
0,664
6,843
3,552
3,057
1,610
4,151
0,727
6,277
0,594
0,947
0,775
1,358
0,274
0,690
0,709
0,282
0,626
3,758
0,563
0,767
0,156
4,065
1,993
1,705
0,345
6,476
1,942
1,935
2,555
1,002
3,183
3,835
4,010
0,770
1,108
4,333
0,374
0,309
1,424
0,967
0,142
8,200
3,935
2,074
1,530
0,704
2,056
1,281
0,916
0,450
0,311
1,032
2,781
0,824
3,725
1,439
1,536
0,357
1,175
2,903
0,643
6,943
1,482
1,450
1,573
2,658
1,732
0,135
1,418
1,388
4,540
7,231
3,108
6,150
0,655
0,385
0,967
0,436
0,498
1,530
2,791
1,067
3,246
1,391

3000
1,256
3,271
0,358
0,718
1,021
1,692
0,868
0,100
2,152
1,979
3,469
1,220
4,639
0,457
0,283
0,515
0,233
1,689
1,900
4,317
0,622
1,981
0,513
1,118
1,148
0,110
0,424
0,181
5,004
0,995
2,841
1,175
2,062
0,080
2,969
1,795
1,614
0,217
3,430
0,136
5,393
2,997
0,435
6,988
4,242
0,741
1,786
0,065
1,939
1,199
2,106
2,019
0,764
2,714
4,301
0,993
4,661
0,606
2,664
1,719
0,990
0,457
2,092
7,673
0,744
2,302
2,245
2,164
0,808
1,072
0,295
3,222
0,426
8,373
0,583
1,113
0,366
3,382
2,179
2,731
1,750
3,786
1,608
0,794
0,918
1,550
1,786
0,071
3,046
0,513
3,432
4,154
1,064
0,893
6,996
3,173
0,935
0,294
3,226
0,682

3200
0,817
1,198
1,757
5,505
0,555
2,033
4,054
0,747
1,740
0,467
1,044
0,377
5,611
1,472
2,780
0,246
2,421
2,402
3,714
1,633
2,543
0,239
2,831
1,093
3,263
0,915
4,629
11,012
0,212
1,146
0,643
3,745
7,201
0,584
0,844
0,490
0,197
5,030
0,126
2,896
4,018
9,319
0,497
0,851
0,922
0,734
2,262
1,926
3,706
0,266
0,986
1,631
7,494
4,092
4,878
1,990
0,335
0,620
4,532
1,928
2,141
4,430
0,851
0,757
2,982
0,215
2,736
0,645
1,999
2,717
0,724
0,321
0,797
0,321
1,392
1,590
3,391
1,984
1,065
0,579
2,136
1,723
0,425
8,605
0,924
1,970
2,912
2,773
0,620
1,601
1,554
2,896
0,449
2,294
0,208
1,564
0,890
2,771
2,681
1,977

3400
4,487
0,831
1,258
0,638
1,832
0,444
1,925
0,936
1,512
0,876
0,383
2,438
1,617
2,624
5,326
0,276
0,556
1,584
7,520
0,091
0,212
0,610
0,405
1,778
1,073
0,741
0,304
1,808
6,886
2,082
0,276
1,105
2,419
0,479
1,141
5,246
1,659
0,502
1,769
0,417
2,554
0,357
4,822
0,973
0,823
0,967
3,556
0,172
0,378
2,934
2,779
4,725
1,780
1,402
3,200
1,175
0,313
1,282
3,245
4,691
7,372
0,997
1,330
0,764
0,526
0,889
4,753
0,964
0,752
1,777
0,432
3,597
0,130
0,873
0,991
4,045
1,120
0,872
0,685
2,131
0,418
0,154
0,317
2,030
0,117
0,580
0,700
2,323
2,465
0,354
2,344
0,182
1,022
0,733
1,531
0,834
2,945
1,306
3,676
0,280

3600
1,891
0,879
2,482
2,687
2,605
0,206
1,289
0,612
0,777
0,274
5,187
0,205
1,909
0,504
0,992
0,995
1,378
1,141
4,531
1,910
1,325
1,323
2,050
1,562
0,465
0,167
8,607
4,002
2,422
1,250
2,385
0,477
2,620
0,237
0,824
3,922
0,818
0,608
0,691
0,738
4,473
0,305
0,632
2,479
1,992
0,861
0,730
1,131
3,020
1,108
1,039
0,474
0,323
1,168
0,861
1,228
0,556
1,504
0,942
0,511
2,565
0,341
1,011
0,338
3,340
0,435
1,289
2,420
0,915
0,652
1,430
0,345
0,939
0,736
1,703
2,431
12,455
3,461
1,481
1,314
2,127
0,672
1,132
3,814
4,705
3,859
5,088
1,890
4,089
0,972
2,819
0,175
1,199
2,303
3,566
0,689
0,183
5,538
0,479
1,059

3800
0,442
2,537
0,190
0,260
0,189
3,962
2,221
2,410
0,151
0,427
0,605
3,644
3,635
1,266
0,824
0,946
0,664
8,185
1,687
3,033
0,796
2,606
0,587
0,256
0,614
6,072
1,438
1,723
0,430
0,932
0,390
0,727
4,978
0,496
2,720
1,922
0,552
1,075
2,096
2,318
0,620
0,606
0,261
2,734
1,378
2,391
0,799
3,760
3,969
1,800
2,243
0,936
0,702
0,172
1,525
0,133
2,343
4,100
0,470
1,782
1,201
1,637
1,213
0,615
2,070
1,372
0,900
0,352
1,069
1,094
0,697
0,955
2,000
1,231
0,576
0,435
5,606
0,693
2,397
0,834
0,084
2,688
0,975
0,853
0,562
1,514
2,848
1,571
0,924
0,608
2,775
1,996
1,563
0,194
1,422
1,959
1,933
1,512
1,107
3,709

4000
0,405
2,753
1,224
4,874
2,048
2,953
0,171
0,693
1,099
0,778
1,844
2,347
0,276
0,264
0,196
0,295
1,994
0,774
0,327
1,181
1,999
2,527
0,178
0,228
1,742
1,088
0,328
8,555
0,625
1,168
0,238
1,507
1,768
1,733
2,875
1,623
9,132
3,254
0,308
1,420
2,227
0,694
1,498
1,259
0,958
1,875
0,306
0,838
0,435
2,667
3,259
2,341
0,800
0,888
1,096
0,791
1,130
1,126
0,809
3,469
0,925
0,923
3,149
0,333
2,187
0,680
0,991
1,087
0,229
1,958
2,520
0,848
0,272
2,155
1,151
3,230
1,132
1,363
0,530
3,985
6,656
0,171
2,350
2,541
0,360
0,355
1,597
0,186
3,694
0,975
0,181
0,675
3,213
0,805
2,640
1,445
0,322
0,583
0,258
3,525

4200
7,259
0,117
0,281
1,014
0,186
1,065
1,248
0,119
1,524
0,581
0,498
0,320
0,372
1,396
0,529
0,191
1,603
1,257
0,600
1,099
1,492
1,074
0,763
0,356
0,090
1,439
0,570
0,874
0,444
0,329
1,989
0,395
2,987
2,456
3,251
0,637
2,565
1,955
0,744
0,415
1,185
0,767
2,604
4,653
1,200
0,464
2,502
2,124
0,882
1,642
2,262
0,904
0,305
0,873
1,155
0,242
0,825
0,839
0,829
1,923
1,701
1,245
4,203
1,304
1,690
0,178
0,692
0,849
2,196
0,908
0,277
1,942
1,017
0,438
4,165
4,406
3,338
1,289
1,618
0,091
2,985
1,238
1,392
1,640
0,364
0,988
0,955
0,430
0,926
1,265
0,584
0,476
2,291
5,762
0,167
1,451
2,684
0,486
2,099
0,723

4400
0,252
2,795
0,627
0,901
0,913
2,488
1,523
1,412
0,257
0,889
1,151
5,800
0,964
0,465
0,471
0,802
0,974
2,265
1,495
3,554
1,104
0,393
1,565
0,499
0,527
1,809
0,531
2,283
3,499
0,754
1,007
0,159
0,192
3,045
2,181
0,729
2,659
0,284
4,279
1,136
4,097
2,297
1,581
0,333
0,806
0,232
0,217
3,820
2,360
3,939
1,129
2,764
2,489
4,646
0,256
1,305
0,301
4,738
0,301
2,603
5,017
0,325
0,410
5,335
1,312
2,388
2,835
2,521
0,423
0,260
0,696
1,556
2,369
1,240
0,483
1,315
2,815
2,472
4,251
3,847
4,865
4,756
0,418
4,859
0,527
0,319
3,254
2,130
0,295
0,835
3,625
0,578
0,737
0,694
0,391
2,640
4,201
0,560
1,376
1,498

4600
3,081
0,486
0,833
4,167
3,614
1,525
0,610
5,324
1,015
0,628
0,163
1,663
1,405
3,502
2,470
3,446
0,687
2,848
2,367
1,795
2,441
0,598
1,298
3,778
1,508
2,165
0,228
1,326
3,576
1,315
2,833
1,249
6,553
0,284
2,784
2,341
0,623
1,619
0,458
0,863
0,844
2,007
4,179
2,144
4,097
0,775
1,218
0,413
2,660
1,579
0,412
2,778
3,894
3,339
0,256
0,378
0,650
1,578
0,446
0,394
3,187
2,758
1,965
0,755
1,489
2,934
2,847
0,644
2,411
1,831
1,129
6,512
0,893
1,705
0,538
1,164
0,207
0,403
1,938
4,079
2,574
0,153
0,610
1,781
0,461
1,640
0,253
0,232
0,173
2,893
4,387
0,858
3,053
0,870
1,407
1,068
0,207
0,645
1,395
2,484

4800
2,614
1,739
2,166
0,416
1,469
0,255
1,320
1,761
1,348
4,562
0,962
1,142
0,484
3,108
2,605
6,699
2,043
1,581
0,856
3,243
0,148
1,264
3,476
0,279
1,576
1,968
4,429
1,280
0,487
0,684
0,951
0,596
0,944
4,702
0,276
2,844
0,247
0,486
4,883
5,478
1,023
4,210
0,647
4,777
1,789
1,603
2,117
1,332
1,809
1,669
0,802
0,905
0,189
1,439
0,740
0,282
0,830
1,534
3,231
1,431
0,818
3,303
3,307
4,558
0,689
0,838
0,502
1,446
5,525
0,184
1,131
1,025
2,926
0,675
1,057
2,137
1,056
5,325
12,008
0,770
2,255
3,724
0,365
3,684
1,332
1,508
2,249
1,925
0,611
0,335
0,334
6,643
7,486
0,397
1,489
12,017
2,804
4,150
1,349
0,475

5000
0,572
7,471
1,083
1,166
0,491
2,232
2,444
2,011
0,998
0,449
0,793
2,722
0,658
1,284
0,122
2,685
1,238
2,823
1,779
4,726
2,933
1,136
3,049
1,097
0,297
0,635
0,500
1,151
1,436
3,253
2,929
2,339
3,362
5,412
5,077
0,472
0,234
1,084
4,358
1,903
3,863
0,585
2,362
0,335
2,657
8,854
0,350
0,235
0,703
0,083
1,065
6,869
2,000
2,619
0,541
5,041
0,535
2,565
0,488
0,630
2,951
0,732
5,437
3,824
2,046
1,725
0,230
0,627
2,821
3,159
0,253
0,417
0,709
0,667
4,767
1,953
0,355
1,022
1,307
1,494
1,521
1,376
4,654
1,713
0,188
1,729
1,946
0,562
3,177
1,535
0,963
2,702
0,465
3,793
4,106
3,984
1,132
7,743
2,996
1,343
